"sw_identity","spelling","article","ver_string","dev_string","cit_string","url_string","ext_string","rel_string","lic_string","abb_string","alt_string"
"https://www.wikidata.org/wiki/Q1659584","ImageJ","http://data.gesis.org/somesci/PMC6773754","1.51 u","Wayne Rasband",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","prism","http://data.gesis.org/somesci/PMC6773754","7.01","Graphpad",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","prism","http://data.gesis.org/somesci/PMC6773754","7.01","Graphad Software",,,,,,,
"https://www.bio-rad.com/en-de/product/image-lab-software?ID=KRE6P5E8Z","Image lab","http://data.gesis.org/somesci/PMC6910861","3.0","Bio-Rad",,,,,,,
"https://www.mediacy.com/imageproplus","Image-Pro Plus","http://data.gesis.org/somesci/PMC7072535","7.0.1","MediaCybenetics",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC7118005","19.0","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC7118005","19.0","IBM Corp.",,,,,,,
"https://www.ansys.com/products/fluids","CFD","http://data.gesis.org/somesci/PMC7298014","18.0","Ansys",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","Statistical Analysis System","http://data.gesis.org/somesci/PMC7471053","9.4","SAS Institute",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC2730576","15.0","SPSS Inc",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC2808254","9.1","SAS Institute, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q7602967","STATVIEW","http://data.gesis.org/somesci/PMC2958837","5.0","SAS Institute",,,,,,,
"https://www.wikidata.org/wiki/Q169478","MatLab","http://data.gesis.org/somesci/PMC3002948","7.2","MathWorks",,,,,,,
"https://www.wikidata.org/wiki/Q7602967","Statview","http://data.gesis.org/somesci/PMC3029269","4.5","SAS Institute Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q165658","Flash","http://data.gesis.org/somesci/PMC3084698","CS3","Adobe",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3111463","9.2","SAS Inc",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3151289","16.0","SPSS Inc.",,,,,,,
"https://proteomics.broadinstitute.org","Spectrum Mill","http://data.gesis.org/somesci/PMC3184170","4.0 beta","Agilent Technologies",,,,,,,
"https://www.tse-systems.com/product-details/videomot2","Videomot","http://data.gesis.org/somesci/PMC3184170","2","TSE",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3202576","10.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3257264","9.0","Stata Corp.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for the Social Sciences","http://data.gesis.org/somesci/PMC3282691","17.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC3394799","2.9.2","R Foundation for Statistical Computing",,,,,,,
"https://www.wikidata.org/wiki/Q1258962","MAXQDA","http://data.gesis.org/somesci/PMC3402403","10","VERBI Software, Consult. Sozialforschung. GmbH",,,,,,,
"https://www.wikidata.org/wiki/Q1161680","JMP","http://data.gesis.org/somesci/PMC3514170","5.0","SAS Institute Inc.",,,,,,,
"https://moleculardevices.com/products/axon-patch-clamp-system/acquisition-and-analysis-software/pclamp-software-suite","pClamp","http://data.gesis.org/somesci/PMC3544705","10","Molecular Devices",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3555879","19.0","IBM Corp",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3577686","12","StataCorp",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3641137","12","Stata Corp.",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3669023","9.3","SAS Institute",,,,,,,
"https://www.processmacro.org","PROCESS","http://data.gesis.org/somesci/PMC6201949",,"Hayes",,,,,,,
"https://www.wikidata.org/wiki/Q1788435","Statistica","http://data.gesis.org/somesci/PMC6319765",,"TIBCO Software Inc.",,,,,,,
"https://www.bio-rad.com/en-de/product/quantity-one-1-d-analysis-software","Quantity One","http://data.gesis.org/somesci/PMC6541987",,"Bio-Rad",,,,,,,
"https://www.qbaseplus.com","Qbase+","http://data.gesis.org/somesci/PMC6773754",,"Biogazelle",,,,,,,
"https://visiopharm.com","Visiopharm","http://data.gesis.org/somesci/PMC7519650",,"Visiopharm A/S",,,,,,,
"https://www.biodiscovery.com/imagene","ImaGene","http://data.gesis.org/somesci/PMC1635267",,"Biodiscovery, Inc.",,,,,,,
"https://www.moleculardevices.com/products/additional-products/genepix-microarray-systems-scanners","GenePix","http://data.gesis.org/somesci/PMC1635267",,"Axon Instrument",,,,,,,
"https://www.wikidata.org/wiki/Q286820","BLAST","http://data.gesis.org/somesci/PMC2702002",,"NCBI",,,,,,,
"https://pstnet.com/products/e-prime","E-prime","http://data.gesis.org/somesci/PMC3055867",,"Psychology Software Tools",,,,,,,
"https://www.wikidata.org/wiki/Q1659584","Image J","http://data.gesis.org/somesci/PMC3071738",,"NIH",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS Lab Pro","http://data.gesis.org/somesci/PMC3144874",,"Avisoft",,,,,,,
"https://www.wikidata.org/wiki/Q7096535","Openlab","http://data.gesis.org/somesci/PMC3177840",,"Improvision",,,,,,,
"https://www.wikidata.org/wiki/Q4692169","ImpaxEE","http://data.gesis.org/somesci/PMC3342258",,"Agfa HealthCare",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3420877",,"GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q5597064","Instat","http://data.gesis.org/somesci/PMC3420877",,"GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q5597064","Instat","http://data.gesis.org/somesci/PMC3420877",,"GraphPad Software Inc.",,,,,,,
"http://www.talairach.org/daemon.html","Tailarach Daemon","http://data.gesis.org/somesci/PMC3466236",,"Research Imaging Center, University of Texas Health Center",,,,,,,
"https://www.wikidata.org/wiki/Q7602967","StatView","http://data.gesis.org/somesci/PMC3534046",,"SAS Institute",,,,,,,
"http://www.viewpoint.fr/en/p/software/videotrack","Videotrack","http://data.gesis.org/somesci/PMC3544705",,"Viewpoint",,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC3597547",,"Microsoft",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6023202","24",,,,,,,,
"https://github.com/CellProfiler","CellProfiler","http://data.gesis.org/somesci/PMC6029841","3.0",,,,,,,,
"https://github.com/CellProfiler","CellProfiler","http://data.gesis.org/somesci/PMC6029841","3.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6061992","22",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC6093656","11",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6108469","23",,,,,,,,
"https://www.wikidata.org/wiki/Q28974859","GATK","http://data.gesis.org/somesci/PMC6110470","3.2",,,,,,,,
"https://www.wikidata.org/wiki/Q28974859","GATK","http://data.gesis.org/somesci/PMC6110470","3.2",,,,,,,,
"https://www.wikidata.org/wiki/Q18359288","PLINK","http://data.gesis.org/somesci/PMC6110470","1.9",,,,,,,,
"https://www.wikidata.org/wiki/Q215273","RHEL","http://data.gesis.org/somesci/PMC6122812","7.4",,,,,,,,
"https://www.wikidata.org/wiki/Q16691","OpenSUSE","http://data.gesis.org/somesci/PMC6122812","13.2",,,,,,,,
"https://www.wikidata.org/wiki/Q16691","OpenSUSE","http://data.gesis.org/somesci/PMC6122812","42.2",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6124705","23.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC6136735","13.1",,,,,,,,
"https://www.wikidata.org/wiki/Q11272","Microsoft Office Excel","http://data.gesis.org/somesci/PMC6136735","2010",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC6179202","15.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC6200248","14",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS statistics","http://data.gesis.org/somesci/PMC6214541","17.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6237348","19.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6261591","24",,,,,,,,
"https://www.gsea-msigdb.org/gsea/index.jsp","GSEA","http://data.gesis.org/somesci/PMC6269088","3",,,,,,,,
"https://www.wikidata.org/wiki/Q2601695","EPI Info","http://data.gesis.org/somesci/PMC6298679","3.02",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC6298679","14.2",,,,,,,,
"https://www.wikidata.org/wiki/Q5382673","epidata","http://data.gesis.org/somesci/PMC6328161","3.1",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6328181","24",,,,,,,,
"http://subread.sourceforge.net","Subread","http://data.gesis.org/somesci/PMC6411919","1.4.5",,,,,,,,
"http://rseqc.sourceforge.net","RSeQC","http://data.gesis.org/somesci/PMC6411919","2.3",,,,,,,,
"http://jtreeview.sourceforge.net","Treeview","http://data.gesis.org/somesci/PMC6411919","1.1.6r4",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6737803","22",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC7331121","23.0",,,,,,,,
"https://software.broadinstitute.org/cancer/cga/mutect","MuTect","http://data.gesis.org/somesci/PMC7519650","2",,,,,,,,
"https://software.broadinstitute.org/cancer/cga/mutect","MuTect","http://data.gesis.org/somesci/PMC7519650","2",,,,,,,,
"DRAEGER_EIT_DATA_ANALYSIS_TOOL_01","Draeger EIT Data Analysis Tool","http://data.gesis.org/somesci/PMC7576861","6.1",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC7576861","20",,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC7598519","3.1.3",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC2864761","17.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS Statistics","http://data.gesis.org/somesci/PMC2987837","17.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3153932","11",,,,,,,,
"https://www.wikidata.org/wiki/Q251","Java","http://data.gesis.org/somesci/PMC3161910","1.6",,,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3178585","9.2",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3254635","11",,,,,,,,
"https://www.wikidata.org/wiki/Q1471909","Minitab","http://data.gesis.org/somesci/PMC3291560","15.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3419711","11.2",,,,,,,,
"https://www.wikidata.org/wiki/Q6715328","MEGA","http://data.gesis.org/somesci/PMC3509097","5",,,,,,,,
"https://www.wikidata.org/wiki/Q2066865","Protégé","http://data.gesis.org/somesci/PMC3509157","4.0.2",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3526652","18",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3559777","11.1",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3585326","19.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3643955","19.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3669127","19.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3683044","11",,,,,,,,
"https://www.wikidata.org/wiki/Q388","Linux","http://data.gesis.org/somesci/PMC1274293",,,,,,,,,
"http://lpg.nci.nih.gov","SNPdetector","http://data.gesis.org/somesci/PMC1274293",,,,,,,,,
"http://lpg.nci.nih.gov","SNPdetector","http://data.gesis.org/somesci/PMC1274293",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC1388242",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC1660556",,,,,,,,,
"https://www.wikidata.org/wiki/Q388","Linux","http://data.gesis.org/somesci/PMC1660556",,,,,,,,,
"https://www.wikidata.org/wiki/Q388","Linux","http://data.gesis.org/somesci/PMC2386491",,,,,,,,,
"https://www.wikidata.org/wiki/Q251","Java","http://data.gesis.org/somesci/PMC2500018",,,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC2645500",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC2790482",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC2841167",,,,,,,,,
"https://sourceforge.net/projects/andestools","ANDES","http://data.gesis.org/somesci/PMC2921379",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC3022014",,,,,,,,,
"http://fcsb.njau.edu.cn/microsyn","MicroSyn","http://data.gesis.org/somesci/PMC3072343",,,,,,,,,
"http://fcsb.njau.edu.cn/microsyn","MicroSyn","http://data.gesis.org/somesci/PMC3072343",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC3072343",,,,,,,,,
"https://www.wikidata.org/wiki/Q2370","C#","http://data.gesis.org/somesci/PMC3072343",,,,,,,,,
"https://www.rigaku.com/downloads/software/crystalclear","CrystalClear","http://data.gesis.org/somesci/PMC3120364",,,,,,,,,
"https://www.rigaku.com/downloads/software/crystalclear","CrystalClear","http://data.gesis.org/somesci/PMC3120364",,,,,,,,,
"https://www.wikidata.org/wiki/Q251","Java","http://data.gesis.org/somesci/PMC3161910",,,,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3184170",,,,,,,,,
"https://www.wikidata.org/wiki/Q7394802","Strand7","http://data.gesis.org/somesci/PMC3303470",,,,,,,,,
"http://psychtoolbox.org/docs/Quest","QUEST","http://data.gesis.org/somesci/PMC3341400",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC3406004",,,,,,,,,
"https://www.med-associates.com/med-pc-v/","MedPC","http://data.gesis.org/somesci/PMC3411727",,,,,,,,,
"http://www.korbel.embl.de/software.html","DELLY","http://data.gesis.org/somesci/PMC3436805",,,,,,,,,
"http://compbio.clemson.edu/DelPhi.php","DelPhi","http://data.gesis.org/somesci/PMC3463482",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC3464298",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC3490915",,,,,,,,,
"https://www.wikidata.org/wiki/Q5288","tcl","http://data.gesis.org/somesci/PMC3533878",,,,,,,,,
"https://www.wikidata.org/wiki/Q616360","tk","http://data.gesis.org/somesci/PMC3533878",,,,,,,,,
"https://www.wikidata.org/wiki/Q197520","NumPy","http://data.gesis.org/somesci/PMC3533878",,,,,,,,,
"https://anaconda.org/bioconda/pycluster","Pycluster","http://data.gesis.org/somesci/PMC3533878",,,,,,,,,
"https://github.com//bionomicron/Redirector.git","Redirector","http://data.gesis.org/somesci/PMC3547792",,,,,,,,,
"DATACAM_01","Datacam","http://data.gesis.org/somesci/PMC3623473",,,,,,,,,
"https://www.wikidata.org/wiki/Q14116","Mac","http://data.gesis.org/somesci/PMC3623473",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC3688591",,,,,,,,,
"https://doi.org/10.1371/journal.pntd.0006490.s001","RabiesEcon","http://data.gesis.org/somesci/PMC5988334",,,,,,,,,
"https://doi.org/10.1371/journal.pntd.0006490.s001","RabiesEcon","http://data.gesis.org/somesci/PMC5988334",,,,,,,,,
"https://doi.org/10.1371/journal.pntd.0006490.s001","RabiesEcon","http://data.gesis.org/somesci/PMC5988334",,,,,,,,,
"https://doi.org/10.1371/journal.pntd.0006490.s001","RabiesEcon","http://data.gesis.org/somesci/PMC5988334",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC6013160",,,,,,,,,
"http://www.ibmh.msk.su/PASS","PASS","http://data.gesis.org/somesci/PMC6017189",,,,,,,,,
"https://www.wikidata.org/wiki/Q28447694","MOE","http://data.gesis.org/somesci/PMC6017189",,,,,,,,,
"https://github.com/Amber-MD/cpptraj","CPPTRAJ","http://data.gesis.org/somesci/PMC6017189",,,,,,,,,
"https://github.com/CellProfiler","CellProfiler","http://data.gesis.org/somesci/PMC6029841",,,,,,,,,
"https://github.com/sbrg/cobrame","COBRAme","http://data.gesis.org/somesci/PMC6049947",,,,,,,,,
"https://www.wikidata.org/wiki/Q7002467","NEURON","http://data.gesis.org/somesci/PMC6061979",,,,,,,,,
"https://github.com/wmayner/pyphi","PyPhi","http://data.gesis.org/somesci/PMC6080800",,,,,,,,,
"https://www.wikidata.org/wiki/Q28865","Python","http://data.gesis.org/somesci/PMC6080800",,,,,,,,,
"https://github.com/wmayner/pyphi","PyPhi","http://data.gesis.org/somesci/PMC6080800",,,,,,,,,
"https://www.wikidata.org/wiki/Q28865","Python","http://data.gesis.org/somesci/PMC6080800",,,,,,,,,
"http://bejerano.stanford.edu/great","GREAT","http://data.gesis.org/somesci/PMC6097700",,,,,,,,,
"http://ctg.cncr.nl/software/magma","MAGMA","http://data.gesis.org/somesci/PMC6097700",,,,,,,,,
"http://ctg.cncr.nl/software/magma","MAGMA","http://data.gesis.org/somesci/PMC6097700",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6105007",,,,,,,,,
"https://bioconductor.org/packages/scPipe","scPipe","http://data.gesis.org/somesci/PMC6105007",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6105007",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6110470",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6112653",,,,,,,,,
"https://github.com/guigolab/ggsashimi","ggsashimi","http://data.gesis.org/somesci/PMC6114895",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6114895",,,,,,,,,
"https://www.wikidata.org/wiki/Q1659584","ImageJ","http://data.gesis.org/somesci/PMC6157871",,,,,,,,,
"https://www.wikidata.org/wiki/Q5425748","Fiji","http://data.gesis.org/somesci/PMC6157871",,,,,,,,,
"https://www.wikidata.org/wiki/Q11272","excel","http://data.gesis.org/somesci/PMC6185862",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6201949",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6201949",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6235347",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC6239323",,,,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC6239323",,,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC6267992",,,,,,,,,
"https://www.wikidata.org/wiki/Q18215965","Psychophysics Toolbox","http://data.gesis.org/somesci/PMC6343917",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC6343917",,,,,,,,,
"https://mathgen.stats.ox.ac.uk/genetics_software/snptest/snptest.html","SNPTEST","http://data.gesis.org/somesci/PMC6345421",,,,,,,,,
"http://www.haplotype-reference-consortium.org","HRC","http://data.gesis.org/somesci/PMC6345421",,,,,,,,,
"https://people.virginia.edu/~wc9c/KING","KING","http://data.gesis.org/somesci/PMC6345421",,,,,,,,,
"https://www.chenomx.com","Chenomx","http://data.gesis.org/somesci/PMC6541987",,,,,,,,,
